"state_abbr","division","County","City","zip","longitude","latitude"
"AL","East South Central","DeKalb County","Sylvania","35988",-85.8,34.56
"AL","East South Central","DeKalb County","Valley Head","35989",-85.6,34.6
"AL","East South Central","Elmore County","Coosada","36020",-86.31,32.49
"AL","East South Central","Elmore County","Deatsville","36022",-86.4,32.6
"AL","East South Central","Elmore County","Eclectic","36024",-86,32.7
"AL","East South Central","Elmore County","Elmore","36025",-86.33,32.55
"AL","East South Central","Elmore County","Millbrook","36054",-86.36,32.48
"AL","East South Central","Elmore County","Tallassee","36078",-86,32.6
"AL","East South Central","Elmore County","Titus","36080",-86.29,32.7
"AL","East South Central","Elmore County","Wetumpka","36092",-86.2,32.6
"AL","East South Central","Elmore County","Wetumpka","36093",-86.1,32.5
"AL","East South Central","Escambia County","Atmore","36502",-87.5,31.2
"AL","East South Central","Escambia County","Brewton","36426",-87.1,31.1
"AL","East South Central","Escambia County","Flomaton","36441",-87.2,31
"AL","East South Central","Escambia County","Huxford","36543",-87.5,31.2
"AL","East South Central","Etowah County","Altoona","35952",-86.3,34
"AL","East South Central","Etowah County","Attalla","35954",-86,34.1
"AL","East South Central","Etowah County","Boaz","35956",-86.2,34.1
"AL","East South Central","Etowah County","Gadsden","35901",-85.9,34
"AL","East South Central","Etowah County","Gadsden","35903",-85.9,34
"AL","East South Central","Etowah County","Gadsden","35904",-86,34.1
"AL","East South Central","Etowah County","Gadsden","35905",-85.9,33.9
"AL","East South Central","Etowah County","Gadsden","35907",-86.02,33.9
"AL","East South Central","Etowah County","Gallant","35972",-86.24,33.99
"AL","East South Central","Etowah County","Rainbow City","35906",-86.09,33.93
"AL","East South Central","Etowah County","Walnut Grove","35990",-86.3,34
"AL","East South Central","Fayette County","Bankston","35542",-87.7,33.7
"AL","East South Central","Fayette County","Belk","35545",-87.8,33.6
"AL","East South Central","Fayette County","Berry","35546",-87.6,33.6
"AL","East South Central","Fayette County","Eldridge","35554",-87.7,33.9
"AL","East South Central","Fayette County","Fayette","35555",-87.8,33.6
"AL","East South Central","Franklin County","Hodges","35571",-87.9,34.4
"AL","East South Central","Franklin County","Phil Campbell","35581",-87.7,34.4
"AL","East South Central","Franklin County","Red Bay","35582",-88.1,34.5
"AL","East South Central","Franklin County","Russellville","35653",-87.9,34.5
"AL","East South Central","Franklin County","Russellville","35654",-87.6,34.5
"AL","East South Central","Franklin County","Spruce Pine","35585",-87.8,34.4
"AL","East South Central","Franklin County","Vina","35593",-88.1,34.4
"AL","East South Central","Geneva County","Bellwood","36313",-85.796,31.176
"AL","East South Central","Geneva County","Black","36314",-85.76,31.02
"AL","East South Central","Geneva County","Chancellor","36316",-85.88,31.18
"AL","East South Central","Geneva County","Coffee Springs","36318",-85.96,31.17
"AL","East South Central","Geneva County","Geneva","36340",-85.92,31.07
"AL","East South Central","Geneva County","Hartford","36344",-85.7,31.1
"AL","East South Central","Geneva County","Samson","36477",-86.1,31.1
"AL","East South Central","Geneva County","Slocomb","36375",-85.5,31.1
"AL","East South Central","Greene County","Boligee","35443",-88,32.7
"AL","East South Central","Greene County","Eutaw","35462",-88,33
"AL","East South Central","Greene County","Forkland","36740",-87.9,32.6
"AL","East South Central","Greene County","Knoxville","35469",-87.77,32.96
"AL","East South Central","Hale County","Akron","35441",-87.7,32.9
"AL","East South Central","Hale County","Greensboro","36744",-87.6,32.7
"AL","East South Central","Hale County","Moundville","35474",-87.6,32.9
"AL","East South Central","Hale County","Newbern","36765",-87.57,32.58
"AL","East South Central","Hale County","Sawyerville","36776",-87.8,32.7
"AL","East South Central","Henry County","Abbeville","36310",-85.2,31.6
"AL","East South Central","Henry County","Clopton","36317",-85.4,31.6
"AL","East South Central","Henry County","Headland","36345",-85.3,31.4
"AL","East South Central","Henry County","Newville","36353",-85.3,31.5
"AL","East South Central","Henry County","Shorterville","36373",-85.1,31.5
"AL","East South Central","Houston County","Ashford","36312",-85.2,31.2
"AL","East South Central","Houston County","Columbia","36319",-85.2,31.3
"AL","East South Central","Houston County","Cottonwood","36320",-85.3,31.1
"AL","East South Central","Houston County","Cowarts","36321",-85.3,31.21
"AL","East South Central","Houston County","Dothan","36301",-85.41,31.15
"AL","East South Central","Houston County","Dothan","36303",-85.4,31.3
"AL","East South Central","Houston County","Dothan","36305",-85.5,31.19
"AL","East South Central","Houston County","Gordon","36343",-85.2,31.1
"AL","East South Central","Houston County","Newton","36352",-85.6,31.3
"AL","East South Central","Houston County","Pansey","36370",-85.15,31.12
"AL","East South Central","Houston County","Webb","36376",-85.26,31.25
"AL","East South Central","Jackson County","Bridgeport","35740",-85.78,34.94
"AL","East South Central","Jackson County","Bryant","35958",-85.65,34.92
"AL","East South Central","Jackson County","Dutton","35744",-85.92,34.62
"AL","East South Central","Jackson County","Estillfork","35745",-86.2,34.9
"AL","East South Central","Jackson County","Fackler","35746",-85.99,34.83
"AL","East South Central","Jackson County","Flat Rock","35966",-85.7,34.8
"AL","East South Central","Jackson County","Hollytree","35751",-86.27,34.83
"AL","East South Central","Jackson County","Hollywood","35752",-85.9,34.8
"AL","East South Central","Jackson County","Paint Rock","35764",-86.3,34.7
"AL","East South Central","Jackson County","Pisgah","35765",-85.8,34.7
"AL","East South Central","Jackson County","Princeton","35766",-86.26,34.89
"AL","East South Central","Jackson County","Scottsboro","35768",-86.1,34.8
"AL","East South Central","Jackson County","Scottsboro","35769",-86.1,34.6
"AL","East South Central","Jackson County","Section","35771",-86,34.54
"AL","East South Central","Jackson County","Stevenson","35772",-85.9,34.9
"AL","East South Central","Jackson County","Trenton","35774",-86.25,34.75
"AL","East South Central","Jackson County","Woodville","35776",-86.2,34.6
"AL","East South Central","Jefferson County","Adamsville","35005",-86.99,33.59
"AL","East South Central","Jefferson County","Adger","35006",-87.2,33.4
"AL","East South Central","Jefferson County","Bessemer","35020",-86.96,33.4
"AL","East South Central","Jefferson County","Bessemer","35022",-87,33.3
"AL","East South Central","Jefferson County","Bessemer","35023",-87.1,33.5
"AL","East South Central","Jefferson County","Birmingham","35203",-86.81,33.52
"AL","East South Central","Jefferson County","Birmingham","35204",-86.84,33.52
"AL","East South Central","Jefferson County","Birmingham","35205",-86.8,33.49
"AL","East South Central","Jefferson County","Birmingham","35206",-86.71,33.57
"AL","East South Central","Jefferson County","Birmingham","35207",-86.82,33.57
"AL","East South Central","Jefferson County","Birmingham","35208",-86.88,33.5
"AL","East South Central","Jefferson County","Birmingham","35209",-86.81,33.46
"AL","East South Central","Jefferson County","Birmingham","35210",-86.67,33.54
"AL","East South Central","Jefferson County","Birmingham","35211",-86.88,33.45
"AL","East South Central","Jefferson County","Birmingham","35212",-86.75,33.54
"AL","East South Central","Jefferson County","Birmingham","35213",-86.74,33.51
"AL","East South Central","Jefferson County","Birmingham","35214",-86.89,33.58
"AL","East South Central","Jefferson County","Birmingham","35215",-86.7,33.64
"AL","East South Central","Jefferson County","Birmingham","35216",-86.79,33.42
"AL","East South Central","Jefferson County","Birmingham","35217",-86.76,33.62
"AL","East South Central","Jefferson County","Birmingham","35218",-86.9,33.51
"AL","East South Central","Jefferson County","Birmingham","35221",-86.9,33.45
"AL","East South Central","Jefferson County","Birmingham","35222",-86.77,33.52
"AL","East South Central","Jefferson County","Birmingham","35223",-86.74,33.49
"AL","East South Central","Jefferson County","Birmingham","35224",-86.95,33.52
"AL","East South Central","Jefferson County","Birmingham","35226",-86.85,33.4
"AL","East South Central","Jefferson County","Birmingham","35228",-86.92,33.45
"AL","East South Central","Jefferson County","Birmingham","35229",-86.799,33.464
"AL","East South Central","Jefferson County","Birmingham","35233",-86.8,33.51
"AL","East South Central","Jefferson County","Birmingham","35234",-86.8,33.54
"AL","East South Central","Jefferson County","Birmingham","35235",-86.66,33.63
"AL","East South Central","Jefferson County","Birmingham","35243",-86.74,33.44
"AL","East South Central","Jefferson County","Birmingham","35244",-86.82,33.36
"AL","East South Central","Jefferson County","Birmingham","35254",-86.853,33.514
"AL","East South Central","Jefferson County","Brookside","35036",-86.91,33.639
"AL","East South Central","Jefferson County","Docena","35060",-86.93,33.559
"AL","East South Central","Jefferson County","Dolomite","35061",-86.95,33.46
"AL","East South Central","Jefferson County","Dora","35062",-87.04,33.72
"AL","East South Central","Jefferson County","Fairfield","35064",-86.92,33.48
"AL","East South Central","Jefferson County","Fultondale","35068",-86.83,33.6
"AL","East South Central","Jefferson County","Gardendale","35071",-86.9,33.7
"AL","East South Central","Jefferson County","Graysville","35073",-86.97,33.67
"AL","East South Central","Jefferson County","Kimberly","35091",-86.79,33.79
"AL","East South Central","Jefferson County","Leeds","35094",-86.56,33.51
"AL","East South Central","Jefferson County","Morris","35116",-86.77,33.72
"AL","East South Central","Jefferson County","Mount Olive","35117",-86.88,33.66
"AL","East South Central","Jefferson County","Mulga","35118",-87.04,33.54
"AL","East South Central","Jefferson County","New Castle","35119",-86.9,33.7
"AL","East South Central","Jefferson County","Pinson","35126",-86.65,33.73
"AL","East South Central","Jefferson County","Pleasant Grove","35127",-86.97,33.49
"AL","East South Central","Jefferson County","Sayre","35139",-86.97,33.67
"AL","East South Central","Jefferson County","Trussville","35173",-86.6,33.7
"AL","East South Central","Jefferson County","Warrior","35180",-86.8,33.8
"AL","East South Central","Lamar County","Beaverton","35544",-88,34
"AL","East South Central","Lamar County","Detroit","35552",-88.1,34.1
"AL","East South Central","Lamar County","Kennedy","35574",-87.9,33.6
"AL","East South Central","Lamar County","Millport","35576",-88.1,33.6
"AL","East South Central","Lamar County","Sulligent","35586",-88.1,33.8
"AL","East South Central","Lamar County","Vernon","35592",-88.1,33.7
"AL","East South Central","Lauderdale County","Anderson","35610",-87.24,34.94
"AL","East South Central","Lauderdale County","Florence","35630",-87.67,34.83
"AL","East South Central","Lauderdale County","Florence","35633",-87.8,34.9
"AL","East South Central","Lauderdale County","Florence","35634",-87.6,34.9
"AL","East South Central","Lauderdale County","Killen","35645",-87.5,34.9
"AL","East South Central","Lauderdale County","Lexington","35648",-87.4,35
"AL","East South Central","Lauderdale County","Rogersville","35652",-87.3,34.8
"AL","East South Central","Lauderdale County","Waterloo","35677",-88,34.9
"AL","East South Central","Lawrence County","Courtland","35618",-87.3,34.7
"AL","East South Central","Lawrence County","Hillsboro","35643",-87.2,34.6
"AL","East South Central","Lawrence County","Moulton","35650",-87.3,34.5
"AL","East South Central","Lawrence County","Mount Hope","35651",-87.4,34.4
"AL","East South Central","Lawrence County","Town Creek","35672",-87.4,34.6
"AL","East South Central","Lee County","Auburn","36830",-85.5,32.5
"AL","East South Central","Lee County","Auburn","36832",-85.55,32.59
"AL","East South Central","Lee County","Auburn University","36849",-85.49,32.6
"AL","East South Central","Lee County","Cusseta","36852",-85.26,32.76
"AL","East South Central","Lee County","Opelika","36801",-85.4,32.7
"AL","East South Central","Lee County","Opelika","36804",-85.3,32.5
"AL","East South Central","Lee County","Phenix City","36870",-85.12,32.49
"AL","East South Central","Lee County","Salem","36874",-85.2,32.6
"AL","East South Central","Lee County","Smiths Station","36877",-85.09,32.58
"AL","East South Central","Lee County","Waverly","36879",-85.5,32.7
"AL","East South Central","Limestone County","Ardmore","35739",-86.82,34.96
"AL","East South Central","Limestone County","Athens","35611",-87.1,34.8
"AL","East South Central","Limestone County","Athens","35613",-86.9,34.8
"AL","East South Central","Limestone County","Athens","35614",-87.1,34.9
"AL","East South Central","Limestone County","Belle Mina","35615",-86.97,34.66
"AL","East South Central","Limestone County","Elkmont","35620",-87,34.9
"AL","East South Central","Limestone County","Lester","35647",-87.12,34.96
"AL","East South Central","Limestone County","Madison","35756",-86.8,34.7
"AL","East South Central","Limestone County","Mooresville","35649",-86.97,34.66
"AL","East South Central","Limestone County","Tanner","35671",-87,34.7
"AL","East South Central","Lowndes County","Fort Deposit","36032",-86.6,32
"AL","East South Central","Lowndes County","Hayneville","36040",-86.7,32.2
"AL","East South Central","Lowndes County","Letohatchee","36047",-86.5,32.1
"AL","East South Central","Lowndes County","Lowndesboro","36752",-86.6,32.3
"AL","East South Central","Lowndes County","Tyler","36785",-86.8,32.3
"AL","East South Central","Macon County","Fort Davis","36031",-85.712,32.245
"AL","East South Central","Macon County","Hardaway","36039",-85.8,32.3
"AL","East South Central","Macon County","Notasulga","36866",-85.7,32.5
"AL","East South Central","Macon County","Shorter","36075",-85.9,32.4
"AL","East South Central","Macon County","Tuskegee","36083",-85.7,32.4
"AL","East South Central","Macon County","Tuskegee Institute","36088",-85.71,32.42
"AL","East South Central","Madison County","Brownsboro","35741",-86.46,34.72
"AL","East South Central","Madison County","Gurley","35748",-86.4,34.7
"AL","East South Central","Madison County","Harvest","35749",-86.74,34.82
"AL","East South Central","Madison County","Hazel Green","35750",-86.6,34.9
"AL","East South Central","Madison County","Huntsville","35801",-86.56,34.72
"AL","East South Central","Madison County","Huntsville","35802",-86.59,34.66
"AL","East South Central","Madison County","Huntsville","35803",-86.6,34.6
"AL","East South Central","Madison County","Huntsville","35805",-86.63,34.69
"AL","East South Central","Madison County","Huntsville","35806",-86.68,34.75
"AL","East South Central","Madison County","Huntsville","35808",-86.65,34.68
"AL","East South Central","Madison County","Huntsville","35810",-86.6,34.8
"AL","East South Central","Madison County","Huntsville","35811",-86.51,34.8
"AL","East South Central","Madison County","Huntsville","35816",-86.63,34.74
"AL","East South Central","Madison County","Huntsville","35824",-86.72,34.65
"AL","East South Central","Madison County","Huntsville","35896",-86.654,34.754
"AL","East South Central","Madison County","Madison","35757",-86.76,34.79
"AL","East South Central","Madison County","Madison","35758",-86.74,34.71
"AL","East South Central","Madison County","Meridianville","35759",-86.56,34.87
"AL","East South Central","Madison County","New Hope","35760",-86.4,34.6
"AL","East South Central","Madison County","New Market","35761",-86.4,34.9
"AL","East South Central","Madison County","Owens Cross Roads","35763",-86.5,34.6
"AL","East South Central","Madison County","Toney","35773",-86.7,34.9
"AL","East South Central","Marengo County","Demopolis","36732",-87.9,32.4
"AL","East South Central","Marengo County","Dixons Mills","36736",-87.77,32.09
"AL","East South Central","Marengo County","Faunsdale","36738",-87.6,32.4
"AL","East South Central","Marengo County","Gallion","36742",-87.7,32.5
"AL","East South Central","Marengo County","Linden","36748",-87.7,32.3
"AL","East South Central","Marengo County","Magnolia","36754",-87.71,32.12
